tau_x_mean,tau_x_std,tau_x_var,tau_y_mean,tau_y_std,tau_y_var,NMI_true_labels_mean,NMI_true_labels_std,NMI_true_labels_var,AMI_true_labels_mean,AMI_true_labels_std,AMI_true_labels_var,ARI_true_labels_mean,ARI_true_labels_std,ARI_true_labels_var,NMI_rows_mean,NMI_rows_std,NMI_rows_var,AMI_rows_mean,AMI_rows_std,AMI_rows_var,ARI_rows_mean,ARI_rows_std,ARI_rows_var,NMI_cols_mean,NMI_cols_std,NMI_cols_var,AMI_cols_mean,AMI_cols_std,AMI_cols_var,ARI_cols_mean,ARI_cols_std,ARI_cols_var,reconstruction_error_mean,reconstruction_error_std,reconstruction_error_var,balance_chierichetti_mean,balance_chierichetti_std,balance_chierichetti_var,balance_bera_mean,balance_bera_std,balance_bera_var,KL_fairness_error_mean,KL_fairness_error_std,KL_fairness_error_var,time_mean,time_std,time_var
0.0007005387403647,0.00011790440951263027,1.3901449782522019e-08,0.0005677557684685,0.00016634595142098375,2.767097555415229e-08,0.26445141612940004,0.017030990978737608,0.0002900546537178418,0.012392511403881,0.0016221455668472765,2.6313562400422724e-06,0.00053414495124464,0.00044289141474350175,1.961528052535005e-07,0.8794843895182,0.10108216431779464,0.010217603943169635,0.8601108558144,0.10538896677749099,0.011106834318427098,0.9060245550442001,0.11502189465244769,0.013230036249438774,-0.363184036983,1.032922813080635,1.0669295377824124,0.010027890813825947,0.03137916100887198,0.0009846517456207119,0.010154125460695,0.03292952950694815,0.0010843539135489688,0.0,0.0,0.0,0.0,0.0,0.0,0.2279122210682,0.021209147822852898,0.0004498279513716258,0.8006463896223,0.06662184056866888,0.004438469640757134,0.017940029986744998,0.011258298040555616,0.00012674927476997842
