fair_majority,fair_minority,fair_minority2,tau_x_mean,tau_y_mean,NMI_true_labels_mean,AMI_true_labels_mean,ARI_true_labels_mean,NMI_rows_mean,AMI_rows_mean,ARI_rows_mean,NMI_cols_mean,AMI_cols_mean,ARI_cols_mean,balance_chierichetti_mean,balance_bera_mean,KL_fairness_error_mean,time_mean,tau_x_std,tau_y_std,NMI_true_labels_std,AMI_true_labels_std,ARI_true_labels_std,NMI_rows_std,AMI_rows_std,ARI_rows_std,NMI_cols_std,AMI_cols_std,ARI_cols_std,balance_chierichetti_std,balance_bera_std,KL_fairness_error_std,time_std,tau_x_var,tau_y_var,NMI_true_labels_var,AMI_true_labels_var,ARI_true_labels_var,NMI_rows_var,AMI_rows_var,ARI_rows_var,NMI_cols_var,AMI_cols_var,ARI_cols_var,balance_chierichetti_var,balance_bera_var,KL_fairness_error_var,time_var
0.0,0.0,1.0,0.07615461201493526,0.10605345224801441,0.12695063767181453,0.12464491887522419,0.10688409094693363,0.5046059405975625,0.50424780582281,0.5545333003001758,0.6881789584160003,0.6880900995987324,0.7346290348619915,0.0,0.0,inf,93.48165585994721,0.007509303034115863,0.01465227008279617,0.01686553949473262,0.01649798379104335,0.01936588779163141,0.1506422850370979,0.15072654390481535,0.19783106149424423,0.20500948508546893,0.20507903534450592,0.22305895437839654,0.0,0.0,,57.063656056217106,5.6389632058181704e-05,0.0002146890185792037,0.00028444642244838573,0.00027218346916952913,0.0003750376099580585,0.022693098041198248,0.022718491037490227,0.03913712889193944,0.0420288889750091,0.04205741073783311,0.049755297128383585,0.0,0.0,,3256.260842502243
0.0,0.1,0.0,0.1198922418881232,0.11989224188812317,0.1147040120351035,0.11298217310157206,0.10388583231912005,0.9088101639542128,0.9087992592027136,0.953459782092542,0.8930767582270279,0.8930559049538213,0.9413715195564528,0.11905686644693572,0.5597551263267816,0.06923732466705566,4.359327030181885,0.00011506112596895792,0.00011506112596911773,0.0057446833941226065,0.005755939099405801,0.004955755859145298,0.028709200090246,0.028712633176068873,0.01652661450284972,0.040382403728413924,0.04039028617713716,0.027606391068950287,0.002896198948973439,0.011028163176392809,0.003919665581856665,1.3131713371269358,1.3239062709244402e-08,1.323906270928118e-08,3.300138729870803e-05,3.313083491606847e-05,2.4559516135452957e-05,0.0008242181698217809,0.0008244153039034908,0.00027312898692580267,0.0016307385308846187,0.0016313752174710366,0.0007621128278518181,8.387968352034852e-06,0.00012162038304514635,1.536377827359175e-05,1.7244189606517446
0.0,0.1,0.1,0.11460162479126228,0.11216381602172536,0.11931198064733353,0.11721396066864494,0.10301369501825178,0.7675422190484975,0.7675039269785391,0.8092962330918321,0.788672916266518,0.7886167573493057,0.843055026216198,0.11949855645816028,0.558434460917892,0.08549357336275631,5.643889117240906,0.009322477889286246,0.01261909909465555,0.008999655700413263,0.009087402460791493,0.01611630085253033,0.21265839379690468,0.21270087208354715,0.22876831896305058,0.16459474766186297,0.16465079470052013,0.16913767599976876,0.009239865464542037,0.03542750890135301,0.03791583123111271,1.9810022433427923,8.690859399623095e-05,0.00015924166196073654,8.099380272598093e-05,8.258088348439929e-05,0.0002597351531692699,0.04522359245227939,0.04524166098510149,0.05233494376118005,0.027091430957872347,0.027109884195512825,0.028607553442602754,8.537511380283662e-05,0.0012551083869554469,0.001437610257946222,3.9243698881291755
0.0,0.1,0.2,0.11479595082196234,0.11056986098608687,0.12022273104357484,0.11797722316346444,0.10800867477778398,0.7783842814392175,0.7783459582256521,0.8182604776158152,0.8029599943685299,0.8029041334093099,0.8638349178370994,0.12185605638398131,0.566674862105746,0.08417521866800017,7.974056053161621,0.006583624269537373,0.012040524999569785,0.00882851263090511,0.00878451114465134,0.0065720218682062854,0.1732637568735827,0.1732994593608751,0.17578860890093717,0.11429756690267984,0.11434208733587126,0.0983362141162564,0.004593017754413471,0.01541482717786494,0.022821679359127454,4.329788693517073,4.3344108522441505e-05,0.00014497424226526495,7.794263527405105e-05,7.716763605050358e-05,4.319147143618163e-05,0.030020329445947975,0.030032702614771603,0.03090163501932665,0.013063933799872574,0.01307411293632401,0.009670011006718224,2.1095812092357367e-05,0.0002376168969234436,0.0005208290487708241,18.747070130508277
0.0,0.1,0.3,0.11628675317009587,0.11479257989032814,0.11739281621524447,0.11542565090049732,0.1030071563678137,0.8275533081656201,0.8275258344710679,0.864133426346123,0.8102289626620163,0.8101814383712572,0.8634137835725548,0.11852170179879833,0.554676189637147,0.08227173637895872,11.923918890953065,0.008020390707556738,0.010811874650835494,0.008516108518173214,0.008047684792235537,0.010885441098643943,0.18114463211445458,0.1811807865885501,0.19906174606093135,0.14085097192492516,0.14090004924357902,0.15051857267137805,0.0036155059095152155,0.012191156786322342,0.02586796532168062,9.013161550134086,6.432666710186247e-05,0.00011689663346537915,7.252410429330237e-05,6.476523051517914e-05,0.00011849282791204663,0.032813377743881086,0.03282647742884574,0.03962557874482672,0.019838996292196057,0.019852823876842993,0.02265584071902892,1.3071882981739446e-05,0.0001486243037886933,0.0006691516298836711,81.23708112881549
0.0,0.1,0.4,0.11863340920415104,0.11758885716377884,0.11912441624110275,0.11727812471875942,0.10707669540504125,0.8669942807485093,0.8669754857082239,0.9149174658136594,0.8604429329445663,0.8604109330617298,0.916292579313341,0.12082827229190066,0.5650455336649574,0.07088364580650333,27.256813740730287,0.003909738243275931,0.007211966118555571,0.007122267526770224,0.006835689520307939,0.005969686017388292,0.09964068576780168,0.09966133274403811,0.10045503377625987,0.08262793135617438,0.08265765225387542,0.06640242035991327,0.003656987754547393,0.012889322780724093,0.013232555195426925,26.03512040337861,1.528605313093436e-05,5.2012455295193504e-05,5.072669472288564e-05,4.672665121804778e-05,3.563715114620129e-05,0.009928266260277796,0.009932381244317882,0.010091213810989513,0.006827375040200665,0.006832287476122596,0.0044092814296546245,1.3373559436909582e-05,0.00016613464174569306,0.00017510051700002008,677.8274944184212
0.0,0.1,0.5,0.11750173076212536,0.11709115335200182,0.11582474012228194,0.1139852505638198,0.10044113891421991,0.8486251450798841,0.8486034838119807,0.9010585544897388,0.8314213451361242,0.8313826239128567,0.8826231877624592,0.11778014779136556,0.5540299575554957,0.07753906204556657,16.744884276390074,0.00725318335664575,0.008551514732577618,0.006329120470190143,0.006124395631208303,0.012442005902279155,0.1282587750734149,0.12828525640636185,0.12807296174440538,0.13150717143441837,0.13155101868033012,0.14305184666852488,0.007212108673311196,0.02918782978255832,0.0305378610751659,10.578329875919561,5.260866880512291e-05,7.312840422149205e-05,4.005776592617989e-05,3.7508221847563344e-05,0.00015480351087234932,0.016450313383332835,0.016457107011246006,0.016402683529983923,0.017294136138681505,0.017305670515832566,0.020463830835275157,5.2014511515650577e-05,0.0008519294074155983,0.0009325609590461327,111.90106296377235
0.0,0.1,0.6,0.1174868210183404,0.12030084986258434,0.11773306705625812,0.11601713425309534,0.10624580386989524,0.8622104521211249,0.8621645240886575,0.9205979609771717,0.8827988285057693,0.8827759720167325,0.9345939877464993,0.08646068729553118,0.4044738593734446,inf,27.661965894699097,0.004757495273730157,0.0006076425790162497,0.005253988622594304,0.005264322925562352,0.004519366998705117,0.08590341917723203,0.08597919667392656,0.06008183738027147,0.04296525567515169,0.04297363828973309,0.02891890170242842,0.059678192232353384,0.27914681426248955,,14.061860419384024,2.2633761279564786e-05,3.6922950383351925e-07,2.7604396446350387e-05,2.7713095864601356e-05,2.0424678068984895e-05,0.007379397426339236,0.0073924222606937436,0.0036098271829893866,0.0018460131952311547,0.001846733587856814,0.0008363028756747174,0.003561486628121724,0.07792294391289684,,197.73591845423903
0.0,0.1,0.7,0.1009957905851073,0.11480126468525272,0.12267516749359741,0.1207250345130459,0.1051291313712132,0.6179181827895424,0.6176316665640944,0.7011136132735311,0.7876615424793414,0.7876090614268695,0.8434040955740306,0.014379699248120301,0.0664314550912667,inf,103.77232630252838,0.00910047310717863,0.011411779637376588,0.0071612358033891,0.006853875297177478,0.01003624184763144,0.14991138447735977,0.1500221346871537,0.17808956188148642,0.1526579061689263,0.1527103679109237,0.1670672991572807,0.04547260169227087,0.21007470636759165,,46.97464142239934,8.281861077448148e-05,0.00013022871449204292,5.128329823174193e-05,4.6975606589259653e-05,0.00010072615042414856,0.022473423195918784,0.022506640896090488,0.03171589205113978,0.02330443631588071,0.02332045646748968,0.02791148244770832,0.0020677575046639156,0.04413138225542985,,2206.616936762996
0.0,0.1,0.8,0.09565470070813849,0.11216431163365743,0.11772931355853009,0.11562166162132496,0.10280960335364939,0.5699459819137187,0.5696369186502798,0.6548327411718566,0.7845455109394276,0.78448698233965,0.84980483303762,0.0,0.0,inf,122.85941712856292,0.006361804884218334,0.012027964570291361,0.0166536923863649,0.01667290825025818,0.012897662639605473,0.12952024868802792,0.12961446427776166,0.15877394544829948,0.1551240218614339,0.15518066228536248,0.13616988754848175,0.0,0.0,,51.18631835769266,4.0472561384864256e-05,0.00014467193170418426,0.0002773454700996682,0.0002779858695215272,0.00016634970156507485,0.0167754948202086,0.01679990935001115,0.02520916575321958,0.024063462158466623,0.024081037947323723,0.018542238274966167,0.0,0.0,,2620.039187015065
0.0,0.1,0.9,0.0864829932330223,0.10991913723687245,0.12565903993586525,0.12360003652170193,0.11187904706426018,0.5297753458526417,0.5294293370464487,0.6110650308265002,0.7738389561556793,0.773779427465325,0.8247102901473358,0.0,0.0,inf,129.14846529960633,0.00731350014085081,0.012548363706573638,0.018016459336308632,0.017507414569405768,0.020305880198447045,0.10698276526331404,0.10703756723596988,0.15456126902856268,0.15675943728055258,0.15681439352424237,0.16742381729586234,0.0,0.0,,21.59907255939666,5.3487284310224816e-05,0.00015746143171245448,0.00032459280701686253,0.0003065095649050413,0.0004123287706336838,0.011445312063385353,0.011457040799794774,0.023889185883719726,0.0245735211765155,0.024590754016375945,0.02803073459791829,0.0,0.0,,466.51993542608176
0.0,0.1,1.0,0.0769874770805629,0.10800152470783901,0.12542738196949205,0.12324449804158963,0.10566014885220265,0.4919834374463267,0.49162255966459434,0.5505567832181237,0.716570874841849,0.7164933703105393,0.7731557007006884,0.0,0.0,inf,126.03491840362548,0.0070460027780563424,0.015479428752929344,0.026043194818562286,0.025680221833315902,0.023557558988295056,0.12943970137661362,0.129506131537334,0.18700230532684758,0.17910900027427015,0.1791724065576005,0.19414784212623712,0.0,0.0,,30.78117143547706,4.96461551483777e-05,0.00023961271451701573,0.0006782479963575895,0.0006594737934083148,0.0005549585854870011,0.01675463629246691,0.016771838105765255,0.03496986219755553,0.03208003397924851,0.03210275127164208,0.037693384602274296,0.0,0.0,,947.4805149402289
0.0,0.2,0.0,0.11857251570383902,0.11754795171969674,0.11651792847654703,0.11466721938234689,0.10533738650319453,0.8735553145563365,0.8735372374470509,0.9173928391452048,0.861520974818602,0.8614890417146471,0.9159225059668689,0.11974163811507436,0.5609643651544627,0.0730435969756704,11.675693273544312,0.004042691384442984,0.007281656049803645,0.0076171501503673215,0.007331065855751558,0.0053143419621025515,0.11101233295731157,0.11103423517747292,0.10819998204952468,0.08578242368740469,0.08581372224486929,0.07013993090914002,0.004081665382244187,0.01296104344059461,0.012599762809526427,9.392660256070563,1.6343353629849527e-05,5.302251482764202e-05,5.802097641324091e-05,5.374452658136631e-05,2.8242230490163995e-05,0.012323738068625004,0.012328601381446364,0.011707236115517461,0.007358624213685409,0.007363994925519573,0.004919609907938935,1.6659992292610582e-05,0.00016798864706898056,0.0001587540228563253,88.22206668596755
0.0,0.2,0.1,0.11852256169476097,0.11745608927002527,0.11643209396733097,0.11458191588825688,0.10495395060764594,0.8644734203372162,0.8644542038539008,0.9122338324699651,0.8693590267374528,0.8693286619126962,0.9220948040644183,0.12047029153031744,0.5639049344572706,0.07219639885849326,15.112476778030395,0.0041193495752339946,0.007490757221822917,0.007388058941642789,0.007109969614399041,0.006533746618836072,0.10555699319166498,0.10557892422866116,0.10922593096676117,0.08765712752907183,0.08768894104742096,0.07248237602074978,0.003023176813554997,0.010025364469623554,0.014498086729359944,9.685873408189241,1.6969040922980492e-05,5.6111443756292175e-05,5.458341492518797e-05,5.055166791767765e-05,4.26898448791518e-05,0.011142278811665206,0.011146909241281375,0.011930303995555676,0.007683772006647962,0.007689350382018069,0.005253694833613362,9.139598046016546e-06,0.00010050793274879036,0.00021019451881204291,93.81614367946749
0.0,0.2,0.2,0.11989596281159723,0.11989596281159724,0.11575432238099836,0.11403444412054439,0.10513779412547812,0.9013749019195945,0.9013631083554314,0.948617415097741,0.8710042683974327,0.8709791089486867,0.9267536099746732,0.11916199055616387,0.5594165023005482,0.0684013870432445,10.89489848613739,0.00010612344047298373,0.00010612344047308064,0.006080660762204697,0.006092643843387071,0.0049720035601964335,0.03643975836351069,0.0364441151155008,0.02331128515572491,0.023352488087378942,0.023357048440835144,0.01681493809903916,0.0032416375278053037,0.012060105603630997,0.0048607846643719385,6.036769655231244,1.1262184617822923e-08,1.1262184617843491e-08,3.6974435305015804e-05,3.712030900236238e-05,2.4720819402606006e-05,0.0013278559895910473,0.0013281735265518741,0.0005434160156115206,0.0005453386998711755,0.0005455517118675194,0.0002827421432745187,1.0508213861675681e-05,0.00014544614717073177,2.362722755339342e-05,36.44258787032075
0.0,0.2,0.3,0.11860053804382727,0.11757412416916824,0.11738450789148043,0.11553708447908392,0.10496828599941599,0.8680990233294423,0.8680803088822359,0.9142934377025206,0.8756790566571147,0.8756504601341479,0.9244566367447165,0.12064608429406982,0.5637878768030918,0.07087895691331822,11.617562675476075,0.003981744908406055,0.00722700719476577,0.006693763520303502,0.006461573314187675,0.004929571408150386,0.10824912852509097,0.10827061235735724,0.10615587963746818,0.08336044986682549,0.08338889296921975,0.07076464283543639,0.0037153567942772013,0.012394738402144816,0.013450399751209197,8.75219558176502,1.5854292515617544e-05,5.22296329931962e-05,4.480647006574593e-05,4.17519296946223e-05,2.4300674268053776e-05,0.011717873826441664,0.011722525500237118,0.01126907078160463,0.006948964601999526,0.006953707470631987,0.005007634675626878,1.3803876108781763e-05,0.00015362954005760342,0.00018091325346732845,76.60092750146714
0.0,0.2,0.4,0.11734349125845504,0.11534146449486475,0.11961593055771817,0.11764009839596254,0.10781900295601507,0.8284497320086766,0.8284232327768588,0.8782242255040454,0.8220461826086785,0.8220021607185444,0.8841323916312016,0.12217370616611038,0.5691465705878912,0.07445025666216913,20.375026154518128,0.005165719835612865,0.009386081815005021,0.008919377253749123,0.008483166114954756,0.0053078966836375705,0.13137806216599682,0.1314062892358577,0.13547514311478875,0.09338480775912295,0.09342210583365003,0.08179270660663548,0.004045361841311509,0.012117474297739201,0.016845618613772758,11.064037452601415,2.6684661420044207e-05,8.809853183796793e-05,7.955529059469724e-05,7.196410733391658e-05,2.817376720417072e-05,0.017260195218492525,0.017267612850737895,0.0183535144019725,0.00872072232020835,0.008727689858393707,0.006690046854039153,1.6364952427139242e-05,0.00014683318335637015,0.00028377486648068726,122.41292475256682
0.0,0.2,0.5,0.11520096576919317,0.1126073905579722,0.11341771488642549,0.11129565107062785,0.09707339396624359,0.7922950964223483,0.7922601395216422,0.8310498299092984,0.8160310551325292,0.8159797966345245,0.8690759683949058,0.1165051771277275,0.5480504570235201,0.08460798239255347,29.10721299648285,0.008254445011662472,0.01205300178072133,0.00880872131765753,0.008862911726807296,0.020545653515898033,0.20855831798702337,0.2085998428129036,0.2162372860120401,0.16740525088724123,0.16746255323358664,0.1571755983391654,0.0049004763981109626,0.01737036724608171,0.026752324094417666,23.768098370506983,6.813586245055947e-05,0.00014527485192607155,7.759357125215424e-05,7.855120427717829e-05,0.0004221238783953332,0.04349657200157636,0.0435138944215681,0.046758563861852835,0.02802451802462018,0.028043706735511834,0.02470416871327465,2.401466892844259e-05,0.0003017296582637483,0.00071568684445276,564.9225001500967
0.0,0.2,0.6,0.1121610878149529,0.1187376259596501,0.11715693157587144,0.11530275454474403,0.1047750873081394,0.7548568566189602,0.754739270301676,0.8282929201300583,0.8458497599452238,0.8458148585845278,0.9076184988404155,0.04978084676936169,0.2323851888239564,inf,37.094507813453674,0.00851555687186757,0.007120289857861907,0.0076096122153595045,0.007907192708247773,0.006690936494672451,0.13568070232018797,0.13580912934946757,0.1327704948940371,0.07782531583217688,0.07785462001584026,0.06376816833123883,0.06428590646010973,0.30005085412186433,,36.705163453912846,7.2514708838011e-05,5.0698527659971125e-05,5.790619806814859e-05,6.252369652536676e-05,4.4768631175739674e-05,0.018409252982099465,0.01844411961466041,0.017628004314407534,0.0060567797843780816,0.006061341857810876,0.00406637929232121,0.004132677769397979,0.09003051505926031,,1347.269024178459
0.0,0.2,0.7,0.09814583897973611,0.11601551269971233,0.11670245787171167,0.1147236799548876,0.10149862160461778,0.5968231005469601,0.5965217641144469,0.6759653189495077,0.8493608320508086,0.8493226222126866,0.90238891969276,0.0,0.0,inf,87.42647268772126,0.0034196698136950156,0.011128913649776626,0.005958833516499347,0.005836551078384285,0.004303649722707231,0.0845175946388815,0.08456107701974164,0.11423899202340886,0.10593250285792498,0.10597157774665987,0.09749065615592391,0.0,0.0,,35.84568715458883,1.1694141634696903e-05,0.0001238527190241845,3.550769687735597e-05,3.406532849058876e-05,1.8521400935758027e-05,0.007143223803542291,0.007150575746738677,0.013050547298524472,0.011221695161744283,0.011229975290116379,0.009504428037712585,0.0,0.0,,1284.9132875846549
0.0,0.2,0.8,0.09436025945962762,0.11770320473034786,0.11763336161129609,0.11580037579344064,0.10174380908694929,0.5701660959946258,0.5698467363800095,0.6576476688806319,0.8286952821921254,0.8286557069026861,0.8794674500486099,0.0,0.0,inf,92.39554393291473,0.00547657210220599,0.008711638405100454,0.008628588219961507,0.008331654539308606,0.006334106819397395,0.09473615779879102,0.09478774198077786,0.13044667244246308,0.14482892263574007,0.144876460275546,0.16441317053114712,0.0,0.0,,37.80048857737786,2.999284199066094e-05,7.589264370122118e-05,7.44525346696585e-05,6.941646736238169e-05,4.012090919953659e-05,0.008974939594477434,0.008984716029814517,0.017016334351311255,0.02097541683182918,0.020989188741971858,0.027031690644104066,0.0,0.0,,1428.8769366884744
0.0,0.2,0.9,0.08857895777675148,0.1168234798749557,0.11808281857394012,0.1161565365581569,0.10749129377489883,0.5670593642063946,0.5667412945578398,0.6564221929484326,0.8237726734425156,0.8237275945261274,0.8818764919685161,0.0,0.0,inf,106.13964021205902,0.005763240031847204,0.00848689254070278,0.013059385662868288,0.012768197961060029,0.016914414844038626,0.0658621146981501,0.06589761066865425,0.08543950118439493,0.1077641209696303,0.10780478273512804,0.1109090013182248,0.0,0.0,,23.246295749306523,3.321493566468616e-05,7.202734499743651e-05,0.0001705475538915298,0.00016302687917281748,0.00028609742951623423,0.00433781815251228,0.004342495091837534,0.007299908362638222,0.011613105768357113,0.011621871180568162,0.012300806573405992,0.0,0.0,,540.3902660642265
