fair_majority,fair_minority,run,num_iter,row_clus,col_clus,tau_x,tau_y,NMI_true_labels,AMI_true_labels,ARI_true_labels,NMI_rows,AMI_rows,ARI_rows,NMI_cols,AMI_cols,ARI_cols,balance_chierichetti,balance_bera,KL_fairness_error,time
0.0,0.0,4.0,73.0,4.0,4.0,0.0854845514008879,0.0890727399516142,0.105113230905004,0.1048699490762325,0.1409998703664882,0.3004985311883414,0.2958369995747518,0.4384178083027394,0.3037783308746888,0.3034629788000312,0.4123021399776618,0.1582089552238806,0.3402808249232119,0.6400530110195172,0.5642538070678711
0.0,0.1,9.0,85.0,4.0,4.0,0.0742016807298976,0.0825755279641002,0.0986640130560544,0.0984232673794474,0.1177154660944819,0.2870811442235949,0.2823995418513342,0.4008027671041187,0.2586399094094693,0.2583110436175579,0.3100853939102094,0.1614906832298136,0.3564414195430238,0.8546134435315446,1.779999017715454
0.0,0.2,5.0,84.0,3.0,3.0,0.0744300316384876,0.0757973187376632,0.0777475170679033,0.0775774253266183,0.10141374131455,0.2195926172041924,0.2159642528954293,0.265319115387537,0.2181657216308388,0.2179294284271554,0.2991814822539578,0.2403433476394849,0.4784908673520311,0.3402835024904618,0.8143899440765381
0.0,0.3,0.0,80.0,3.0,3.0,0.0804245008699732,0.08384356068154,0.0784501222680685,0.0782796875789456,0.1053023509004214,0.3101452574319587,0.3068336798854894,0.4299610795796755,0.2598179716702291,0.2595935574958666,0.3508695934483642,0.1833333333333333,0.3971830985915492,0.3929273564444399,5.91514253616333
0.0,0.4,9.0,70.0,3.0,3.0,0.0969836906915296,0.0997957324265263,0.1023207362285231,0.1021373489777379,0.1373115386512257,0.3638017841115689,0.3605773700363857,0.5064784937310735,0.3702146503231352,0.3699995138106463,0.5018125734701373,0.2307692307692307,0.4776597692730269,0.3470859006177819,8.182353258132935
0.0,0.5,9.0,59.0,4.0,4.0,0.0841429407254764,0.0867535177646327,0.0789707929322209,0.0787141856780684,0.1114197947391928,0.2982507793759962,0.2935635979646757,0.4325592629401162,0.2861736889359488,0.2858415249296247,0.4134589789939303,0.2233009708737864,0.4517829457364341,0.3724716593795503,8.091479063034058
0.0,0.6,6.0,160.0,3.0,3.0,0.1037083081230312,0.1037067831339878,0.1170320844853156,0.1168280182636854,0.1466059241676577,0.402042856558133,0.3993662713858193,0.5380622625295576,0.3667970455280102,0.3666091900835564,0.4891149293832695,0.0,0.0,inf,15.78403663635254
0.0,0.7,0.0,81.0,4.0,4.0,0.0768595432590204,0.0816841631976144,0.0690630285359308,0.0688065297204074,0.0928302446441448,0.2438258754368568,0.2391629036521667,0.3512129452707135,0.2282516471132179,0.2279048231643068,0.3027877823444246,0.0,0.0,inf,10.977977752685549
0.0,0.8,1.0,73.0,3.0,3.0,0.0765353547247654,0.0826614112181979,0.0898344233272838,0.0896652925751863,0.1134340110415839,0.2430441219776704,0.2393954940120507,0.3583277415708483,0.2365708267610839,0.236338130466153,0.3038530734405322,0.2425249169435216,0.5003889158969372,0.290170533859641,9.310383558273315
0.0,0.9,9.0,108.0,5.0,5.0,0.0655821642692975,0.070137905202675,0.0609539974041343,0.0606522957899191,0.0762676468599828,0.2441289374148244,0.2381622791313212,0.3626349299212658,0.2010352454904687,0.2006134753848256,0.2472171976848654,0.1978021978021978,0.4233527939949958,0.4460783136523271,14.949862480163574
0.0,1.0,6.0,208.0,4.0,4.0,0.0680158014242782,0.068429294977594,0.0747228895869009,0.0744956913331984,0.0956328111231925,0.255700644516542,0.2508621924286364,0.3801517693590252,0.2082472885312607,0.2079314563969906,0.2456613104363289,0.2259136212624584,0.4724316334072431,0.4766956393154049,24.52019476890564
0.1,0.0,1.0,87.0,3.0,3.0,0.0795597629939577,0.0815967832817419,0.0671855888123712,0.0670105364280533,0.0932217290401292,0.2543365151978227,0.2507479396519181,0.3723646133640787,0.2244160844826964,0.2241770623714342,0.3060658319857949,0.197986577181208,0.4236822001527883,0.3369127405645768,9.713401317596436
0.1,0.1,5.0,91.0,4.0,4.0,0.0938939555106478,0.0910522008826347,0.0931572646043828,0.0928972514027922,0.1284527386002706,0.3219875921333035,0.3172034877149831,0.4598348440876209,0.270566827330056,0.2702173758035895,0.3945261186988637,0.2096317280453258,0.3879256644518272,0.5588445519204084,10.817688941955566
0.1,0.2,1.0,121.0,3.0,3.0,0.1039135504316701,0.1009585817819775,0.1089689214827411,0.1087779208524633,0.1404740348731177,0.434268467239723,0.4314183127226546,0.5826932294017355,0.4476660188563985,0.4474640557578911,0.5858574275868793,0.1818181818181818,0.3944055944055944,0.4489732974549405,14.65389919281006
0.1,0.3,3.0,114.0,4.0,4.0,0.0674702370431633,0.0736177625452176,0.06920379589166,0.0689744631967799,0.0807419934412136,0.2789745001449604,0.274314827409542,0.4108185378821822,0.2566472310209683,0.2563495232351108,0.292058174362097,0.1778523489932885,0.3871017871017871,0.4956787318727984,14.526546478271484
0.1,0.4,3.0,176.0,5.0,5.0,0.0997532952609641,0.1014798971282411,0.1082628864962586,0.1079161598815591,0.1508015073306172,0.345893868254842,0.3401502362429165,0.5044143245860093,0.3596689454947226,0.3592506253373457,0.5126199766372361,0.1619318181818181,0.3572793954212047,0.9035376867865056,22.78380846977234
0.1,0.5,1.0,107.0,4.0,4.0,0.0718617117783367,0.0789498626987267,0.0818073298762737,0.0815790295343152,0.1025975317599971,0.3004007004429687,0.2958965452947676,0.4248329605204557,0.2593797722052249,0.2590802372594835,0.3221687221428904,0.1758620689655172,0.3834177552652626,0.5754466766282254,13.11024260520935
0.1,0.6,4.0,59.0,3.0,3.0,0.0847538714225758,0.0861237878704035,0.0831460832356223,0.0829702886686085,0.1144853160296322,0.2769161846808503,0.2733516946042048,0.4166203776096114,0.2367505395031818,0.2365095172501732,0.341301175540468,0.195583596214511,0.4193811465579276,0.3642453745138688,7.413398504257202
0.1,0.7,2.0,179.0,6.0,6.0,0.0851256916268426,0.092284868621813,0.0883658998062487,0.0879697020893997,0.127236125155228,0.3242247708175139,0.3173297180349159,0.4888596510841778,0.3025392888857637,0.3020317271562071,0.4272519852505111,0.1975308641975308,0.4228678537956888,0.657027425367213,22.17763352394104
0.1,0.8,9.0,104.0,3.0,3.0,0.0789865383214189,0.0840648083435123,0.0936267748880784,0.0934595300299329,0.1160641780064079,0.2695039002267445,0.2659670843582981,0.3922338665053115,0.2328132960610244,0.2325812855027439,0.306370582923696,0.2339743589743589,0.4774469716330182,0.3648245552626334,12.118226528167725
0.1,0.9,5.0,138.0,3.0,3.0,0.0808320836523472,0.0848021733484155,0.0846298125358212,0.084456233358245,0.114892564688181,0.3030463263671959,0.2996191187815959,0.4383634689879837,0.2749588362153105,0.2747327461496551,0.3784336985225126,0.2523076923076923,0.5097713504006254,0.3903387771795984,15.374629020690918
0.1,1.0,1.0,71.0,4.0,4.0,0.0658039250327328,0.0752372463715714,0.0844005619059707,0.0841770434899377,0.1003447121290797,0.2352606346379952,0.230285357234168,0.3401555939243828,0.2381378035351936,0.2378358740047985,0.2860820593628299,0.2244224422442244,0.4698848321489831,0.4440087170616046,9.465810537338257
0.2,0.0,0.0,124.0,3.0,3.0,0.0937409850778796,0.0967617958904498,0.1063522030050785,0.1061757197156732,0.140745825357732,0.3144341506265807,0.3109946608446801,0.4562362563727677,0.2768444663617885,0.2766080730957496,0.3999313736485035,0.1947674418604651,0.3809707613625398,0.4757947940539251,14.431380987167358
0.2,0.1,4.0,105.0,5.0,5.0,0.1034277453558974,0.1018953313232305,0.1082768554418003,0.1079152982124174,0.1474090126554995,0.3783699466243625,0.3728919165202279,0.5310930869984267,0.3639202379888984,0.3634868248193591,0.5012057457294744,0.2303206997084548,0.423105776444111,0.4565730038493544,13.447940826416016
0.2,0.2,8.0,83.0,6.0,6.0,0.0955974792680244,0.0949914715169251,0.1114862224187914,0.1110655151599538,0.1546269931390785,0.3581852154661364,0.3515896272142634,0.5348045193277798,0.3381468545388187,0.3376253552734771,0.4668608647330798,0.1696428571428571,0.371825121443442,0.6540581767884451,12.052107572555542
0.2,0.3,0.0,135.0,5.0,5.0,0.0816264015750995,0.0845768084292532,0.0863158274747031,0.0859890592436122,0.1180493007571705,0.3216608527151132,0.3160540347107349,0.4659579577094941,0.2909203280137077,0.2904991672789561,0.4052910649630199,0.1751592356687898,0.3821138211382114,0.5011378660593265,20.45884323120117
0.2,0.4,4.0,85.0,4.0,4.0,0.0755734259112072,0.0792968137020394,0.0739738675072584,0.0737273579622476,0.0970923846103072,0.2428118340247186,0.2378565474734082,0.3645916143090738,0.2317406505618067,0.231400977901425,0.3112446425117986,0.2006802721088435,0.4284831315992789,0.4312450606911526,10.32659149169922
0.2,0.5,2.0,277.0,8.0,8.0,0.0915595919969223,0.0894573702362289,0.0971477065590882,0.0965929212247049,0.139977243920619,0.3181249105906117,0.3091086387616523,0.5077939849568394,0.2594540959859523,0.2586835533970348,0.3969781377381073,0.1820987654320987,0.3949204842155233,0.8945858728850825,38.33615255355835
0.2,0.6,4.0,64.0,3.0,3.0,0.0894155520391702,0.0912478027381719,0.0840869402013924,0.0839114929427865,0.1161450700094635,0.3050716177385549,0.3016772073166218,0.4311832347475297,0.2973357892324969,0.2971141421267317,0.4066862116887311,0.1865443425076452,0.4030459231490159,0.4678973870197147,6.844838857650757
0.2,0.7,8.0,85.0,4.0,4.0,0.0906559399017116,0.0863029703485996,0.0872022283344824,0.0869518336368377,0.1261854366068774,0.2642616460754375,0.259243354694666,0.3973938187885462,0.2462963894631107,0.2459546184000191,0.3608384265980894,0.2114803625377643,0.3962856827951063,0.4694216997601783,10.174842834472656
0.2,0.8,2.0,130.0,3.0,3.0,0.0803932791910098,0.0821001518111272,0.0754813874310789,0.0753089107315691,0.1010484485997311,0.2232961279169719,0.2195070291552588,0.3185189807303971,0.2603404958031706,0.2601140558416445,0.3501313458637815,0.2260061919504644,0.4710265964281125,0.4046380317976453,16.974008321762085
