tau_x_mean,tau_x_std,tau_x_var,tau_y_mean,tau_y_std,tau_y_var,NMI_mean,NMI_std,NMI_var,AMI_mean,AMI_std,AMI_var,ARI_mean,ARI_std,ARI_var,balance_chierichetti_mean,balance_chierichetti_std,balance_chierichetti_var,balance_bera_mean,balance_bera_std,balance_bera_var,KL_fairness_error_mean,KL_fairness_error_std,KL_fairness_error_var,time_mean,time_std,time_var
0.07584018417883888,0.012814030426138694,0.00016419937576200822,0.07900103719102665,0.011926529583535007,0.0001422421079069357,0.08403011377248906,0.017975801989680403,0.00032312945717219796,0.08377331415091258,0.017990756885291045,0.0003236673333056472,0.11085619282942343,0.02868188551083259,0.0008226505564565084,0.186369314056556,0.019692511749738816,0.00038779501901360126,0.3851962275063703,0.024607064536504686,0.0006055076251037066,0.5053401267742144,0.046185653735957746,0.0021331146110177878,1.1345446348190307,0.4899173270468753,0.24001898734075494
