id_row,tau_x,tau_y,balance,TOPSIS_score,rank
49,0.1198881088829615,0.1198881088829615,0.8180639685622314,0.8760455704964583,1
36,0.1199246562318141,0.1199246562318141,0.8166525143118261,0.8750128733198481,2
61,0.1198574420070301,0.1198574420070301,0.8158402597493524,0.8742885535884204,3
63,0.1199044581570729,0.1199044581570728,0.8130392224849843,0.8722028256478532,4
84,0.119922764344818,0.119922764344818,0.811536526652033,0.8710736223508733,5
67,0.1198315746845313,0.1198315746845313,0.8112791426486897,0.870741902412001,6
8,0.1198524224916827,0.1198524224916828,0.8111566636372756,0.870678592893226,7
72,0.1198062216394163,0.1198062216394163,0.8109131051472843,0.8704227652067055,8
59,0.1198705593396702,0.1198705593396702,0.8100669645001188,0.869867498437861,9
57,0.119798311853784,0.119798311853784,0.8089385423895129,0.8688934016420045,10
40,0.1185000822947376,0.1174347458428896,0.8130797496292324,0.8684226481318982,11
33,0.1185317411965806,0.117496122011718,0.8119013534417079,0.8676412859180468,12
50,0.1197811928235023,0.1197811928235023,0.8070161377305052,0.8673909988494768,13
4,0.1199179481940679,0.1199179481940678,0.8067301071866065,0.8673717660047384,14
82,0.1184842427918292,0.1173741569834535,0.8109558585357923,0.8667244813094326,15
6,0.119864735202749,0.119864735202749,0.8050783520599205,0.8660258594417628,16
73,0.1184898485141288,0.1174826220244039,0.8091776600540055,0.8655330941867547,17
41,0.1176926785316281,0.1168934411532127,0.8091038109671578,0.8639750358294007,18
23,0.1174584388684915,0.1169392806252886,0.8080598395448284,0.8630276193765524,19
60,0.1184738713436512,0.1173941176082119,0.8025669476112014,0.860410252892836,20
96,0.115471470567301,0.1142936725541617,0.8133890896057169,0.8603494685231383,21
17,0.1184046079492132,0.117414166223597,0.8024951801004825,0.8603268103830541,22
46,0.1185992972627823,0.1174398716405635,0.8016500551068596,0.8598747407823228,23
38,0.1185562741187239,0.1175252124974351,0.8015308266205745,0.8598609031315353,24
18,0.1185547530456143,0.1174959216602343,0.8005200154634045,0.8590582465065707,25
39,0.1187935560068071,0.1178197626443064,0.7996318670349036,0.8589704693477247,26
30,0.1184505068885677,0.1174652554722623,0.7996656880450176,0.8582913168694544,27
52,0.1185393600283165,0.1175185392026665,0.7985008439555017,0.8575484526986668,28
66,0.1170936351867708,0.1152753817673209,0.8043064371396247,0.857359148488006,29
62,0.118469543817162,0.1174191484268201,0.7982292140415764,0.8571625370807162,30
37,0.1172737384577531,0.1152074569336437,0.8027777704152003,0.8563110413342693,31
