tau_x_mean,tau_x_std,tau_x_var,tau_y_mean,tau_y_std,tau_y_var,NMI_true_labels_mean,NMI_true_labels_std,NMI_true_labels_var,AMI_true_labels_mean,AMI_true_labels_std,AMI_true_labels_var,ARI_true_labels_mean,ARI_true_labels_std,ARI_true_labels_var,NMI_rows_mean,NMI_rows_std,NMI_rows_var,AMI_rows_mean,AMI_rows_std,AMI_rows_var,ARI_rows_mean,ARI_rows_std,ARI_rows_var,NMI_cols_mean,NMI_cols_std,NMI_cols_var,AMI_cols_mean,AMI_cols_std,AMI_cols_var,ARI_cols_mean,ARI_cols_std,ARI_cols_var,reconstruction_error_mean,reconstruction_error_std,reconstruction_error_var,balance_chierichetti_mean,balance_chierichetti_std,balance_chierichetti_var,balance_bera_mean,balance_bera_std,balance_bera_var,KL_fairness_error_mean,KL_fairness_error_std,KL_fairness_error_var,time_mean,time_std,time_var
0.0,0.0,0.0,0.0,0.0,0.0,0.112394974502,0.007889883625144619,6.22502636183252e-05,-0.0034441866640613,0.006494147238810628,4.21739483593517e-05,-0.000476510148879,0.007428185200275351,5.517793536958976e-05,0.11557303766528297,0.07278115988017013,0.005297097233502886,0.0903993087932035,0.06365591868687795,0.004052075983870417,0.011878130876957101,0.026082224726436842,0.0006802824466803534,0.8343332006272,0.1799375878287068,0.03237753551361358,0.7878197727155001,0.20843796416109003,0.04344638490361986,0.79943324099516,0.28620918820198527,0.08191569941123943,0.0,0.0,0.0,0.0,0.0,0.0,0.4444541607436,0.0885957137472569,0.007849200494385885,0.7590778783239001,0.0767781719048136,0.005894887681045109,0.053247509248960004,0.03417512564998969,0.0011679392131925832
