tau_x_mean,tau_x_std,tau_x_var,tau_y_mean,tau_y_std,tau_y_var,NMI_mean,NMI_std,NMI_var,AMI_mean,AMI_std,AMI_var,ARI_mean,ARI_std,ARI_var,balance_chierichetti_mean,balance_chierichetti_std,balance_chierichetti_var,balance_bera_mean,balance_bera_std,balance_bera_var,KL_fairness_error_mean,KL_fairness_error_std,KL_fairness_error_var,time_mean,time_std,time_var
0.0054050762128406375,1.1877342604002241e-05,1.4107126733284672e-10,0.005405076212840576,1.187734260391858e-05,1.4107126733085937e-10,0.07202356184202315,8.83275755115142e-05,7.801760595742242e-09,0.0027231220600657732,9.57945019138131e-05,9.17658659691554e-09,3.0321577204131022e-05,2.8839941376866736e-06,8.3174221862111e-12,0.2649470695843681,0.004770796550407165,2.2760499725376902e-05,0.9347534756698685,0.013293419913759746,0.00017671501300354418,0.0012649388183781835,0.0004787791317012903,2.292294569526415e-07,3.6805335521697997,1.3933555907650144,1.9414398023161221
