fair_majority,fair_minority,tau_x_mean,tau_y_mean,NMI_true_labels_mean,AMI_true_labels_mean,ARI_true_labels_mean,NMI_rows_mean,AMI_rows_mean,ARI_rows_mean,NMI_cols_mean,AMI_cols_mean,ARI_cols_mean,balance_chierichetti_mean,balance_bera_mean,KL_fairness_error_mean,time_mean,tau_x_std,tau_y_std,NMI_true_labels_std,AMI_true_labels_std,ARI_true_labels_std,NMI_rows_std,AMI_rows_std,ARI_rows_std,NMI_cols_std,AMI_cols_std,ARI_cols_std,balance_chierichetti_std,balance_bera_std,KL_fairness_error_std,time_std,tau_x_var,tau_y_var,NMI_true_labels_var,AMI_true_labels_var,ARI_true_labels_var,NMI_rows_var,AMI_rows_var,ARI_rows_var,NMI_cols_var,AMI_cols_var,ARI_cols_var,balance_chierichetti_var,balance_bera_var,KL_fairness_error_var,time_var
0.4,0.3,0.0053902408664246,0.0053902408664246,0.0719318648552178,0.0026233769793363,2.699118015523836e-05,0.8645587855484406,0.8645514010144133,0.9255656340739818,0.8987545423880754,0.8987148528296016,0.9382480689271184,0.2706759641050701,0.9507104344426908,0.000696966631545,28.660027956962587,1.348203853718236e-06,1.3482038536967045e-06,5.984237395178944e-05,6.436183940692315e-05,5.93994894727116e-07,0.0053540153338606,0.0053543072441227,0.0035724622725417,0.0042909261594651,0.0042926055610299,0.0032812411770415,0.0005088636570764,0.0014071829771143,4.0286648752589024e-05,9.292126228618775,1.817653631180703e-12,1.817653631122645e-12,3.581109720185806e-09,4.142446371842565e-09,3.528299349618777e-13,2.8665480195215352e-05,2.866860606446529e-05,1.27624866887342e-05,1.841204730598229e-05,1.842646250258517e-05,1.0766543661913168e-05,2.5894222149323054e-07,1.980163931080343e-06,1.6230140677144831e-09,86.343609848585
