tau_x_mean,tau_x_std,tau_x_var,tau_y_mean,tau_y_std,tau_y_var,NMI_mean,NMI_std,NMI_var,AMI_mean,AMI_std,AMI_var,ARI_mean,ARI_std,ARI_var,balance_chierichetti_mean,balance_chierichetti_std,balance_chierichetti_var,balance_bera_mean,balance_bera_std,balance_bera_var,KL_fairness_error_mean,KL_fairness_error_std,KL_fairness_error_var,time_mean,time_std,time_var
0.5646450302681411,0.005970416759615837,3.5645876283501675e-05,0.5642441826271303,0.005886444085993174,3.465022397752401e-05,0.16703579268652569,0.010024150266141695,0.0001004835885581886,0.0013751476595900767,0.009312669956831486,8.672582172487175e-05,0.0014076504119605287,0.003428202149433661,1.1752569977381575e-05,0.34831141856887016,0.0622029966553159,0.0038692127929012415,0.6618607049816081,0.09941657812517829,0.009883656006119679,0.17484360178797262,0.09192647426540354,0.0084504766708679,0.057802152633666955,0.013875477114430488,0.0001925288651530842
