id_row,tau_x,tau_y,balance,TOPSIS_score,rank
54,0.0053635265682578,0.0053635265682579,0.9929092856652584,0.9476600829366812,1
43,0.0053518821126748,0.0053518821126747,0.9926071129619912,0.9371158301425497,2
32,0.0053408714445608,0.0053408714445607,0.9923804834345408,0.927068221097025,3
87,0.0053344508100221,0.0053344508100221,0.9925013525158476,0.9215897049389473,4
76,0.0053169162860565,0.0053169162860566,0.9924862438806844,0.9058881066140804,5
21,0.0053151980383959,0.0053151980383958,0.9923351575290508,0.9041301019300582,6
80,0.0053938359198974,0.0053938359198974,0.9490817562784224,0.7985950163324287,7
89,0.005391702506501,0.005391702506501,0.9491440516330976,0.7984366462609014,8
107,0.0053923647655297,0.0053923647655298,0.9489441823586766,0.7978077336385003,9
118,0.0053539494064386,0.0053539494064386,0.951258802448416,0.7965809647013405,10
97,0.0053924761604223,0.0053924761604223,0.9484148346792594,0.795836547663009,11
10,0.0052009331571003,0.0052009331571004,0.9843275808924734,0.794701228655273,12
105,0.0053927184564038,0.0053927184564038,0.9469230031926988,0.7902815716026066,13
117,0.0053445161297189,0.0053445161297189,0.9499102558232316,0.7882431230691901,14
91,0.0053966226875631,0.0053966226875632,0.9457107387516868,0.786457500874551,15
88,0.0053953726823201,0.0053953726823201,0.945278879202494,0.7846245029609371,16
38,0.0053958945362464,0.0053958945362464,0.9448374855918636,0.7830740316857219,17
25,0.0053956519959307,0.0053956519959307,0.9447308816248828,0.7826334648066114,18
61,0.0053979890094125,0.0053979890094125,0.9426886838806297,0.7754726203160763,19
86,0.0053975410335543,0.0053975410335542,0.9426386446245638,0.7752079805889429,20
100,0.00539735527244,0.00539735527244,0.942412352839959,0.7743378172708795,21
3,0.0053974588939414,0.0053974588939414,0.941888986870124,0.772422612860358,22
46,0.0053982875340471,0.0053982875340471,0.9415190280689688,0.7712060409045881,23
106,0.0053983915316894,0.0053983915316893,0.9413817182141564,0.7707184077640562,24
111,0.0053358230903937,0.0053358230903939,0.9460183115811096,0.7705459599681496,25
22,0.0053978638527062,0.0053978638527062,0.9411330652218336,0.7697075266587923,26
66,0.0053987085109623,0.0053987085109622,0.9410350579045204,0.7694979197524267,27
20,0.0053997552940561,0.005399755294056,0.9401094559683194,0.7662811607867499,28
90,0.0053999272518318,0.0053999272518318,0.9397060519109108,0.7648319094524751,29
94,0.0054021042021398,0.0054021042021398,0.938759345148737,0.7617490465787052,30
48,0.0054012809804001,0.0054012809804001,0.9384922308680406,0.7606303848727245,31
92,0.0054006153253962,0.0054006153253961,0.938237609423419,0.7595830970602185,32
77,0.0054021657809505,0.0054021657809505,0.938065473106536,0.7592287248951041,33
102,0.0054019739759349,0.0054019739759348,0.937639339596873,0.7576431005051167,34
44,0.0054014588999245,0.0054014588999245,0.9373659956250918,0.7565571289979826,35
81,0.0054036539400329,0.0054036539400328,0.9368693558375571,0.7551376823137212,36
50,0.0054028850888332,0.0054028850888332,0.9366072222614128,0.7540526759770917,37
95,0.0054024287364737,0.0054024287364737,0.9362254616196466,0.752587644264901,38
98,0.0051570274040756,0.0051574457149591,0.9776763253967652,0.7491119130622447,39
65,0.0051362429101152,0.0051362429101153,0.9845391017847605,0.744886688248953,40
53,0.0054056510802861,0.005405651080286,0.9338999949178723,0.7447649626083042,41
31,0.0054059206079901,0.0054059206079901,0.9331852845528464,0.7422479942419409,42
7,0.0054065968372167,0.0054065968372167,0.932670748255944,0.7405250180125814,43
104,0.0054076371039878,0.0054076371039877,0.931044069060082,0.7349078522035927,44
120,0.005083550347444,0.0050835503474441,0.9997382807481888,0.7253047021547205,45
109,0.0050391153584148,0.0051884407207666,0.9836362819051776,0.7205963633231266,46
108,0.005216944482951,0.0052161856473147,0.9436126025384006,0.7006459785915028,47
64,0.0052692520564032,0.0052692520564032,0.9338906463937736,0.6968580445492942,48
119,0.0051841976644486,0.0051841976644486,0.946269191517368,0.6888195197476245,49
96,0.0052690840869203,0.0052690840869203,0.9248694559955948,0.664891362409761,50
85,0.0052702069541365,0.0052702069541364,0.9238184722182996,0.6617165055556553,51
63,0.0052823352807031,0.0052823352807031,0.9206921848096734,0.6563310396155841,52
19,0.0052731200057541,0.0052731200057541,0.9203230103456592,0.6507518645555697,53
116,0.0052452805897149,0.0052452805897148,0.9224219540580544,0.6444398681000771,54
18,0.0052862137644055,0.0052862137644055,0.9153601885844216,0.6392742136065952,55
39,0.0052830514693219,0.0052830514693219,0.9132345085361852,0.6304000351297486,56
49,0.0052812832870059,0.0052812832870059,0.9133028258928916,0.62983817007858,57
29,0.0052865148522076,0.0052865148522075,0.9126016292021044,0.6297423731564481,58
17,0.0052847247888166,0.0052847247888166,0.9109589439114336,0.6232106637870046,59
11,0.0052857961576087,0.0052857961576087,0.9090352055220304,0.617006835553338,60
103,0.0052841666152495,0.0052841666152495,0.9082069331799923,0.6134067740027057,61
57,0.005286677784425,0.005286677784425,0.9073291426065404,0.6114992095633246,62
16,0.0052874273707721,0.0052874273707721,0.9068358542238238,0.610132192058496,63
70,0.0052889017301099,0.0052889017301099,0.9065290925900488,0.6097312851891271,64
79,0.0052880819501453,0.0052880819501453,0.9062059232766876,0.6082542720297235,65
30,0.0051967625226182,0.0051948930740077,0.9187325630153526,0.6053002027624887,66
68,0.0052883430088547,0.0052883430088546,0.9052857973405454,0.6052082296913432,67
27,0.0052882249745229,0.0052882249745229,0.9050706681868848,0.6044174583708257,68
37,0.0052901188786266,0.0052901188786266,0.9045186946590824,0.6033674284111911,69
4,0.0052873443314181,0.0052873443314181,0.9042222147160472,0.6011171004939665,70
0,0.0052897976098601,0.0052897976098601,0.9038138533915976,0.6008138834853657,71
15,0.0052916825469318,0.0052916825469317,0.9035250670103712,0.6006625330129638,72
