NLL_mean,NLL_std,NLL_var,NMI_true_labels_mean,NMI_true_labels_std,NMI_true_labels_var,AMI_true_labels_mean,AMI_true_labels_std,AMI_true_labels_var,ARI_true_labels_mean,ARI_true_labels_std,ARI_true_labels_var,NMI_rows_mean,NMI_rows_std,NMI_rows_var,AMI_rows_mean,AMI_rows_std,AMI_rows_var,ARI_rows_mean,ARI_rows_std,ARI_rows_var,NMI_cols_mean,NMI_cols_std,NMI_cols_var,AMI_cols_mean,AMI_cols_std,AMI_cols_var,ARI_cols_mean,ARI_cols_std,ARI_cols_var,balance_chierichetti_mean,balance_chierichetti_std,balance_chierichetti_var,balance_bera_mean,balance_bera_std,balance_bera_var,KL_fairness_error_mean,KL_fairness_error_std,KL_fairness_error_var,time_mean,time_std,time_var,tau_x_mean,tau_x_std,tau_x_var,tau_y_mean,tau_y_std,tau_y_var
17452.844887877716,542.6909428267479,294513.4594261846,0.12140064151767951,0.008440301940270796,7.123869684293895e-05,-0.00024025363894573,0.006390040437760581,4.083261679621544e-05,-0.010978854769766672,0.006949529057420402,4.829595411993051e-05,0.40973534743436063,0.06224280479849421,0.0038741667491834536,0.4015402517320165,0.06295248374149366,0.003963015209223024,0.22492579895079415,0.050069365298309985,0.002506941341375608,0.26039045098790486,0.062447744443681286,0.0038997207861033267,0.21125056087087465,0.06670425097448589,0.004449457098067201,0.12163293226106224,0.04591530205400106,0.0021082149627101535,0.3999926384934082,0.10564036188418291,0.011159886059021124,0.6220634767269798,0.1517932336530227,0.023041185782841138,0.16068522861829698,0.11136377517966033,0.01240189042226593,3321.1754356861115,558.3841691466408,311792.8803535844,0.028307243149727813,0.015611120585783976,0.00024370708594388823,0.01697492550374478,0.008270830285520569,6.840663361188425e-05
