algorithm,tau_x_mean,tau_x_std,tau_y_mean,tau_y_std,ARI_rows_mean,ARI_rows_std,ARI_cols_mean,ARI_cols_std,ARI_van_rows_mean,ARI_van_rows_std,ARI_van_cols_mean,ARI_van_cols_std,balance_bera_mean,balance_bera_std,time_mean,time_std
taucc_vanilla,0.3094754663506335,0.0163560254998801,0.3074553749174103,0.0180945402582075,0.8277943538237306,0.2223214588280103,0.8195970704470295,0.23318877830182,,,,,0.1001001001001,0.21102954021811,0.0907216310501098,0.0373170818556427
taucc_fair,0.0319696285810122,0.0046029326472236,0.1669861536083136,0.0204781980313137,0.1930594489804,0.0037759402475026,0.9063131341509733,0.1975092552837133,0.0996777964189761,0.00755379291956,0.625252536603892,0.1975092552837133,0.9451297297297296,0.0208687302896919,4.997032499313354,6.674398911439475
taucc_fair_max,0.2066405491149562,0.0249951054587966,0.200923794673073,0.0294696014820447,0.523678397707805,0.0834849189325711,0.8206596776274784,0.230990033299128,0.4160911608202727,0.0702404963027416,0.4307698939737571,0.3062698559976179,0.7724012968364378,0.0366974228666664,13.570818448066712,4.2406598718965824
