algorithm,tau_x_mean,tau_x_std,tau_y_mean,tau_y_std,ARI_true_labels_mean,ARI_true_labels_std,ARI_rows_mean,ARI_rows_std,ARI_cols_mean,ARI_cols_std,balance_bera_mean,balance_bera_std,time_mean,time_std
taucc_vanilla,0.1089207088666931,0.0107318277380996,0.1041682910241083,0.0132075383493173,0.0897691378436451,0.0243229165336386,,,,,0.7869103694259212,0.0457885733289153,3.370333194732666,1.0965651922360604
taucc_fair,0.1198881088829615,9.438291979113724e-05,0.1198881088829615,9.438291979125826e-05,0.1038715885739625,0.0041147008491709,0.9443298591046944,0.0114647225994752,0.9367555368809942,0.0266371073203608,0.8180639685622314,0.005579096547073,21.04277424812317,6.061856869248128
taucc_fair_max,0.1158649080430354,0.0085676548356557,0.1150059586686265,0.0111622205672174,0.0978687204814328,0.012484902407573,0.8158245486959566,0.1625484143340397,0.8806393741938331,0.1017754709179372,0.9188752088955808,0.0073129863927149,16.618625164031982,2.392493649158254
lbm_vanilla,0.0038424821510819,0.0002599180232232,0.0044218744905389,0.0001470775662731,0.0247296094109261,0.0030442183572311,,,,,0.5353171592354282,0.1519206468901915,5110.044662117958,248.721870600681
lbm_fair,0.0039596785931999,0.0002216657968473,0.0045049166081507,0.0003103002214422,0.0257311580438018,0.0035652264002877,0.2556740559430382,0.0223549673613008,0.5100506795566959,0.034712998823671,0.6004744892889051,0.0871535521143284,5262.004505515099,257.7694878246611
fatr_vanilla,0.0,0.0,0.0,0.0,0.06594705599041,0.0342311056966407,,,,,0.0,0.0,753.2553999662,15.84775261773374
fatr_fair,0.0,0.0,0.0,0.0,0.0787848851355799,0.0340353197266735,0.3034769715493999,0.0716578311624986,0.8494448384965999,0.2462288692859389,0.3169393496758,0.046647575843828,753.2553999662,15.84775261773374
