algorithm,tau_x_mean,tau_x_std,tau_y_mean,tau_y_std,ARI_rows_mean,ARI_rows_std,ARI_cols_mean,ARI_cols_std,ARI_van_rows_mean,ARI_van_rows_std,ARI_van_cols_mean,ARI_van_cols_std,balance_bera_mean,balance_bera_std,time_mean,time_std
taucc_vanilla,0.3126144835519006,0.0166638413763507,0.3109310740242145,0.0184381891640053,0.7849649269296688,0.2266726664775415,0.7762390385950576,0.2362078747781796,,,,,0.2472836145890037,0.2606693237348262,0.1063221931457519,0.050674620121337
taucc_fair,0.033799125847188,0.0062837347980053,0.1878188115126016,0.0190358861341472,0.1560139131196138,0.0139324151666953,0.86553130571422,0.2146376179312392,0.087504692439573,0.0147768255387414,0.4782652214954735,0.2758575553489553,1.0,0.0,27.482166290283203,13.530434976677356
taucc_fair_max,0.227912877085335,0.005911515809234,0.2279128770853349,0.0059115158092339,0.4433646408437358,0.0005439204323305,0.4916021151790358,0.0491109531612971,0.4135830667203999,0.0640179286204901,0.2506964240805076,0.291949680721034,0.9465748324646313,0.0019268397971211,10.356760954856872,4.527908566975785
