algorithm,tau_x_mean,tau_x_std,tau_y_mean,tau_y_std,ARI_rows_mean,ARI_rows_std,ARI_cols_mean,ARI_cols_std,ARI_van_rows_mean,ARI_van_rows_std,ARI_van_cols_mean,ARI_van_cols_std,balance_bera_mean,balance_bera_std,time_mean,time_std
taucc_vanilla,0.3015751258807412,0.0044456754775672,0.3015206218006087,0.004460052244249,0.6664579251152843,0.1758052501370132,0.6653385479961568,0.1774292242534541,,,,,0.4040280171033089,0.3508478899373353,0.1804303407669067,0.2861320534668579
taucc_fair,0.299682352368242,0.0092772607811482,0.2995329113276923,0.0092616694916615,0.5791592310570765,0.0818282264593494,0.5812117311754059,0.0798072809745946,0.5952741764388663,0.2071839293120811,0.598400432187502,0.2201333898470309,0.6467299669102045,0.037654987656795,1.0627212285995484,0.9255991384776936
taucc_fair_max,0.1829454494730158,0.0261281308810983,0.1835115005113223,0.0251096776730926,0.4644607912036237,0.1081267141293876,0.7178192928792568,0.1622714972398512,0.3657260041207406,0.0858731284130281,0.5570700000411986,0.1756138690381583,0.9904638524098328,0.0087678509979427,5.585629487037659,2.273261227893029
