algorithm,tau_x_mean,tau_x_std,tau_y_mean,tau_y_std,ARI_rows_mean,ARI_rows_std,ARI_cols_mean,ARI_cols_std,ARI_van_rows_mean,ARI_van_rows_std,ARI_van_cols_mean,ARI_van_cols_std,balance_bera_mean,balance_bera_std,time_mean,time_std
taucc_vanilla,0.3031322646987107,0.0075454490763693,0.3031166653892038,0.0075927497471207,0.6373240211862516,0.1200803701222907,0.6356893306301696,0.1267689906805354,,,,,0.6449133321210746,0.038685683341401,0.2427527904510498,0.165116831884489
taucc_fair,0.3035661226478593,0.0043046610032689,0.303510945089087,0.0042620361123896,0.5690597418017171,0.169660571656616,0.571218156603,0.1663485404080536,0.3290850899582365,0.1870984783168579,0.3303421464217525,0.1898489784252974,0.6940673125476755,0.0684953397996615,4.464581394195557,3.971419980425384
taucc_fair_max,0.2584526708304601,0.011742869884798,0.2561653203612566,0.0127168048615053,0.6232944304182568,0.0629003132245724,0.7001941646492162,0.0849210637224515,0.3696521125400714,0.0873003535585888,0.4592060436740417,0.2098535547902664,0.8266045331689231,0.0594442394398306,12.290314030647275,14.277383479722207
