id_row,tau_x,tau_y,balance,TOPSIS_score,rank
120,0.0367628885001519,0.0368904020531164,0.963593136281404,0.6398909957641439,1
119,0.0386076979896231,0.0388256841539228,0.7703388564956541,0.5610426061957673,2
109,0.0374416424828588,0.0376275535102968,0.7539540553872339,0.5441312992554028,3
118,0.0425128495380149,0.0434070534397435,0.7061901886196223,0.5393270625302944,4
107,0.0421029735320544,0.0443723612307055,0.6753916861551376,0.5161636618682126,5
108,0.0407741219263286,0.0432116082609618,0.6803904485529614,0.5135547199529452,6
117,0.0416974910752267,0.042979377659809,0.6595499498781577,0.4984488612917251,7
116,0.0498564393028027,0.0536515010200934,0.5993984910195362,0.4963899226762376,8
106,0.0458610250190701,0.0492800155876921,0.6072820657932085,0.47998048657467085,9
104,0.0459223341085109,0.0488172734437179,0.6066433490624985,0.4783395523795051,10
115,0.0457919008435777,0.0476170354687219,0.6096113009638678,0.47756341450407347,11
12,0.0715919033495109,0.0761541461932139,0.4212867170410184,0.46628733743598305,12
92,0.059332731884173,0.0651731611282629,0.4905582258363098,0.45579044784388023,13
98,0.0418900187353704,0.0442067492142264,0.6062123388693001,0.45569920103531564,14
103,0.0530854911222155,0.058317907982656,0.5297767737630845,0.4526172403005743,15
93,0.0498236159412544,0.0554667904288065,0.5409325025847584,0.44520953970164434,16
23,0.0631843587796368,0.0667423066873268,0.4554076188061521,0.4417320985654968,17
105,0.0445956066660656,0.0476309766700412,0.5741752275484329,0.44133704075405994,18
34,0.0623058634780516,0.0661188685379014,0.4597115239462496,0.4407273971663874,19
35,0.0617233584247873,0.0658605931948402,0.458531363873313,0.4370538986681471,20
1,0.0644050303375409,0.0673905274272416,0.4379969928374321,0.43308004930961225,21
48,0.057297528427421,0.0618356607157773,0.482331934548193,0.4316351198810456,22
25,0.065835121871646,0.0703011438876112,0.4150561238510454,0.42827514754546153,23
36,0.0625029759918093,0.0652519292463293,0.4456415721994163,0.4267134448065703,24
81,0.0592388272922717,0.0650232310696273,0.4574455737126476,0.4254837294407537,25
26,0.0538573972105818,0.0566250516513866,0.5034688575827222,0.4246942220884585,26
95,0.0462593429689107,0.050852474005236,0.5418537042591691,0.42312078969511185,27
24,0.0623486086305707,0.0646683753197208,0.4436157382837239,0.4226884504150442,28
2,0.065050077369265,0.0685697058293629,0.417358771213258,0.4222685821904586,29
94,0.0534086041069583,0.0614853384197758,0.4832046366472103,0.4190295402666813,30
82,0.0583537749809669,0.0667386608191649,0.4447794537923609,0.41716846934932184,31
0,0.0597483081915623,0.0631089478969313,0.4523164929115774,0.41664036546144206,32
110,0.0435164009311394,0.0443002289835963,0.5576048643830014,0.4150088739373911,33
97,0.0438889366858212,0.0478242736094298,0.5471212074548815,0.4142355473105419,34
58,0.0602985196523137,0.0654445023955506,0.4372860794679963,0.41296315098747677,35
11,0.0643114764261067,0.0683708951755398,0.4089521754817229,0.41271254288423603,36
91,0.056489783867859,0.062479832978926,0.4618432242902272,0.41237983155443814,37
47,0.0613884170901193,0.0670029714389939,0.4261905731895212,0.41236192758859563,38
22,0.0752536436072547,0.0784860695114551,0.3052914063161801,0.41095076862197777,39
14,0.0649495019305784,0.0685417989800249,0.4025423789506143,0.4104791121496868,40
59,0.0598769607735442,0.0639492137015329,0.4415625924641159,0.41040951680740634,41
46,0.0591031045053476,0.0621868580770277,0.4493990650551974,0.40900283506797,42
37,0.0616611352931776,0.0667049033188858,0.4205001213602422,0.40769048734611496,43
87,0.0449088782704343,0.0470743537250653,0.5382084879754367,0.40638138859727985,44
96,0.0422337672019272,0.045360955814886,0.5473717120453341,0.4046382972594751,45
70,0.0589145242537714,0.0653113419440077,0.4316200879451956,0.4031717902213035,46
86,0.0471992424806263,0.0517270786063516,0.5159815505722942,0.4028679712395748,47
68,0.0617663830984414,0.0670827516803799,0.4083178927125687,0.39956787940371397,48
49,0.062835307831813,0.0701016863687759,0.3878044705553506,0.3975211332921261,49
80,0.0538807205394065,0.0582436147659423,0.4672889720416551,0.39540903892968227,50
114,0.0454336973019345,0.0473072866220566,0.5237526577556765,0.3942421706018772,51
13,0.0622354253681989,0.0673493191919878,0.3977720661471732,0.3938582027871288,52
60,0.0559373763612229,0.0624279169958661,0.4413307500726592,0.3921208561912364,53
69,0.0543408090812552,0.0575098151250902,0.4610787082795271,0.3888024820381528,54
72,0.0498903316747774,0.0533013062806295,0.4874062844236416,0.387143064983851,55
83,0.0563996017321369,0.0641998736492786,0.4255286180534119,0.38596376875268196,56
73,0.0531645719058657,0.0585650240847058,0.458246314052825,0.3857095073235292,57
50,0.0606713318664492,0.0664933856187911,0.3959354098480184,0.3842164677819248,58
57,0.0609801913622667,0.0658200005669237,0.3949942346794808,0.38226806417349957,59
15,0.0594881487002693,0.062978319790213,0.412699949249126,0.3816015678382189,60
28,0.0639289987438018,0.0691845577735235,0.3631761101218856,0.38068706118922724,61
38,0.0569768167322418,0.0602016299966033,0.4311062496542436,0.37924731151064905,62
111,0.0472207716602845,0.0504079962241233,0.4950943610044181,0.3788576478728403,63
61,0.0604267191713795,0.0681324580874661,0.380325945706173,0.3772536874178567,64
33,0.0639901536722307,0.0685974526759305,0.3585485710205843,0.3757577650176921,65
102,0.047596373089254,0.0504346777799167,0.4867371997515709,0.37175690150277535,66
84,0.0489644253793935,0.0555172465167419,0.4659245514102437,0.37032292861237,67
16,0.0604409037237471,0.0654443982225506,0.3834824903445709,0.370265836890203,68
85,0.0565870517542091,0.0647114893851583,0.4034308068527809,0.3700120976913078,69
65,0.0494006738579292,0.0528472308969561,0.4710326859370334,0.3684450037676329,70
71,0.05526888467069,0.0620767442832556,0.4162714059042269,0.3669464837638321,71
27,0.0614273836664269,0.0650888659412437,0.3758630226998535,0.36685909321058285,72
74,0.0475746414459541,0.0520685167121405,0.4689991462621172,0.35889238689463604,73
78,0.0606514814715326,0.0660658459755793,0.3601755416376316,0.3561224785949572,74
62,0.0572762282701689,0.0653711691915154,0.3780134386268972,0.3547416095314147,75
45,0.0605970538823539,0.063831419086071,0.3671651268822539,0.3529854727739534,76
64,0.0486184184544521,0.0551141445666688,0.4482628065031012,0.35115157463729063,77
3,0.0686462085586162,0.0738164117655457,0.2506478010656119,0.3502161808212376,78
113,0.0446714146532382,0.046851040788964,0.4803539291453204,0.3484635038437218,79
90,0.0537101784486667,0.0584867832132257,0.4093530484019546,0.3430623012795721,80
