fair_majority,fair_minority,tau_x_mean,tau_y_mean,NMI_true_labels_mean,AMI_true_labels_mean,ARI_true_labels_mean,NMI_rows_mean,AMI_rows_mean,ARI_rows_mean,NMI_cols_mean,AMI_cols_mean,ARI_cols_mean,balance_chierichetti_mean,balance_bera_mean,KL_fairness_error_mean,time_mean,tau_x_std,tau_y_std,NMI_true_labels_std,AMI_true_labels_std,ARI_true_labels_std,NMI_rows_std,AMI_rows_std,ARI_rows_std,NMI_cols_std,AMI_cols_std,ARI_cols_std,balance_chierichetti_std,balance_bera_std,KL_fairness_error_std,time_std,tau_x_var,tau_y_var,NMI_true_labels_var,AMI_true_labels_var,ARI_true_labels_var,NMI_rows_var,AMI_rows_var,ARI_rows_var,NMI_cols_var,AMI_cols_var,ARI_cols_var,balance_chierichetti_var,balance_bera_var,KL_fairness_error_var,time_var
0.0,0.0,0.5728608920501325,0.5749115817001174,0.10830392702627226,0.0008268714666838501,0.0016405189878310599,0.09068880493242217,0.07669763579188829,0.02720415823699831,0.08279791226741555,0.01064650107006104,0.0034813193080338602,0.4866867301169412,0.8466660905064358,0.020325215269976278,0.08471956253051753,0.009017011636912846,0.008676213160320289,0.0097314069503553,0.011384689535375005,0.004616976976858258,0.01715837989435155,0.016233932949620895,0.006880720388166799,0.01527977708363927,0.010247414372854813,0.005816733597413587,0.033032149064947974,0.029469267298217913,0.00944133391060417,0.03934867774112928,8.130649886022167e-05,7.527667480331498e-05,9.470028123342343e-05,0.00012961115581687713,2.1316476404839227e-05,0.0002944100005988874,0.00026354057901278703,4.7344313060134266e-05,0.0002334715877257078,0.0001050095013289914,3.383438974328e-05,0.0010911228718489434,0.0008684377150938157,8.913878601152422e-05,0.0015483184399752428
0.0,0.1,0.5721705862138012,0.5742893049543802,0.10662375203705712,-0.0008813025774852899,0.00159341648517316,0.09177048645617603,0.077811058595572,0.02932673193863053,0.08074264780233732,0.00841644756723877,0.00475108577889481,0.47572292189786863,0.8343235911860132,0.02021935512750834,0.10087733268737789,0.007388185585225285,0.007030365928440855,0.007853891011279287,0.00709903621495356,0.007560387292578366,0.018855045361175632,0.01771312017015069,0.007458282787110354,0.01657599468064625,0.009604695819436265,0.003280157415810075,0.051019689571344944,0.050516497212016453,0.010767342192385254,0.0286079448604133,5.458528624173069e-05,4.9426045087782036e-05,6.168360401705356e-05,5.039631518122217e-05,5.715945601378043e-05,0.00035551273557199074,0.00031375462616219926,5.562598213250659e-05,0.0002747635996528128,9.225018178389648e-05,1.075943267249383e-05,0.002603008723956404,0.002551916490571666,0.00011593565788791969,0.0008184145091364478
0.0,0.2,0.5740439026906762,0.5753546879643852,0.11034906056041097,0.00124109955183241,0.00160767959439059,0.09203766569253846,0.07765382844555518,0.026772297619084055,0.08371121042474373,0.00934834340491644,0.00295728499642479,0.5047727202268216,0.8507562672231666,0.01967511873281939,0.13310561180114744,0.009269704062695467,0.009677019796672822,0.010701727746612624,0.010173164557402374,0.0067222109682061396,0.013407905040389682,0.013129093440550436,0.007242689973002803,0.009006480185135047,0.00940568737056705,0.004252045704508469,0.02635199343941889,0.02944137921574273,0.008514626440932108,0.05248555088874373,8.592741340995284e-05,9.364471214519768e-05,0.00011452697676261851,0.00010349327711198786,4.518812030107092e-05,0.00017977191757210704,0.0001723730945707045,5.2456558045035346e-05,8.111668532523021e-05,8.846695491284452e-05,1.8079892673228926e-05,0.0006944275582311762,0.0008667948101251681,7.249886342862017e-05,0.002754733052094908
0.0,0.3,0.5745330459017286,0.5760429381937652,0.10604184096829398,0.00302810244104334,-0.00156999151517934,0.08261624478002831,0.06948339789926658,0.025140095418673104,0.0733290050853797,0.005991690545631621,0.0032165988001377002,0.4754726291860738,0.8446212293925847,0.019208908119176547,0.10531995296478266,0.011918278194653555,0.011372151945976185,0.01414510245180926,0.011043062936488268,0.00518926803502353,0.01671234767885458,0.01567114336369009,0.0053163649122267825,0.016263557755041503,0.012901131644616341,0.005099722177415173,0.06162619026756231,0.0777388632716613,0.01582400711337367,0.011696078967979948,0.0001420453551251544,0.00012932583988236994,0.00020008392337218035,0.00012194923901924089,2.6928502739316964e-05,0.000279302564938916,0.000245584734325328,2.826373587995609e-05,0.00026450331085157064,0.00016643919771172115,2.6007166286820156e-05,0.003797787326893792,0.006043330862770049,0.00025039920112410045,0.0001367982632252229
0.0,0.4,0.5717023105083385,0.5719810287297384,0.10908176686961928,0.00344923790948585,0.0023282601061945,0.08474678893061735,0.07105263188730984,0.025521140587876752,0.0768513689400426,0.00644498276837456,0.00177641294916918,0.501919398496891,0.8645583889848393,0.01848008121725224,0.12157678604125974,0.010816298731451044,0.011019599695279011,0.010023450472434177,0.008560558400066262,0.0053153900777059325,0.01714145631940642,0.016389286549997963,0.00672418671213938,0.010688567235980563,0.008610477632895968,0.0036704985236321523,0.030896547752423148,0.03585155743823187,0.01414249139811039,0.0289741608538282,0.00011699231824798948,0.00012143157744419327,0.0001004695593733409,7.328316012094504e-05,2.8253371678174683e-05,0.0002938295247501183,0.0002686087136179442,4.5214686939711804e-05,0.00011424546955807718,7.414032506660176e-05,1.3472559411985809e-05,0.0009545966630177638,0.0012853341707468385,0.0002000100629456264,0.0008395019971835106
0.0,0.5,0.5726112940697173,0.5743311247094778,0.10399660247607141,-0.004042141803577682,-0.00233472562668541,0.09005795836528854,0.07604418095249425,0.02863990581495011,0.0828084949099048,0.010564297165252591,0.00490837646815743,0.48323363783825435,0.855070617586906,0.01706170342491429,0.16774945259094234,0.013442783561598289,0.012770950323111764,0.006211962983665442,0.005578869632877463,0.00757589424475662,0.012954740664044794,0.012375400186691452,0.00355040857781859,0.016223039804554796,0.01698856920673567,0.005071341274651023,0.041183724625055214,0.050580965506648104,0.011008959994059627,0.13297079226629838,0.00018070842988397718,0.00016309717215538848,3.858848411042966e-05,3.1123786380642326e-05,5.7394173607736476e-05,0.00016782530567265575,0.00015315052978076283,1.2605401069447822e-05,0.0002631870205001693,0.00028861148369204733,2.5718502323979067e-05,0.001696099173992379,0.0025584340715847256,0.00012119720015080535,0.017681231595927077
0.0,0.6,0.5738248746250214,0.574879946440852,0.11239636816271077,0.00543444393141485,0.00513123493498335,0.08817438961058702,0.07416491374162087,0.02619608101021092,0.08019181053019761,0.007859177356007569,0.0024639351891961696,0.48351092514881666,0.8393522046064094,0.02269107949093741,0.21622478961944575,0.009790693569920803,0.01022809444950107,0.012097088840059887,0.010399827553246508,0.007658866660329158,0.019548671245808467,0.01863020393812389,0.009398991585686408,0.019060355362477053,0.01439170900427157,0.005989835891568601,0.059303763477339407,0.06667459494673174,0.013585859140600415,0.12160293965823746,9.585768058008857e-05,0.0001046139160679146,0.00014633955840430145,0.00010815641313726526,5.8658238520701515e-05,0.00038215054747669873,0.00034708449877608684,8.834104282780388e-05,0.00036329714654390776,0.00020712128806363138,3.5878134007923415e-05,0.003516936362576215,0.004445501611310746,0.00018457556858823588,0.014787274933524941
0.0,0.7,0.5694914846009744,0.5710539480866851,0.10637683237613212,0.00214289798391287,0.0033451882136801094,0.08785847884036438,0.07462806487362858,0.02813749687011083,0.07992937531144001,0.0121061536819925,0.00508471186998209,0.510166480699653,0.8613550149195373,0.01517129937149864,0.3478323936462402,0.011963317155321802,0.012398950339367084,0.010125635784757468,0.008810909685298995,0.004000302746234551,0.011787341338207698,0.010796787187057998,0.00353506490163968,0.011130727619621214,0.00787362181540921,0.0030053876900933353,0.040214445870636724,0.05005922134594668,0.009698091022737698,0.09639664250916452,0.00014312095735881692,0.0001537339695180911,0.000102528500045561,7.763212948249563e-05,1.6002422061531693e-05,0.00013894141582342003,0.00011657061356261976,1.249668385880476e-05,0.00012389309734219854,6.199392049208783e-05,9.032355167764554e-06,0.0016172016566823712,0.002505925641762484,9.405296948530553e-05,0.009292312687039663
0.0,0.8,0.5672384627578799,0.5709378693808815,0.10754761461195601,0.00299562568149178,0.0003797625619851901,0.08420477425179193,0.07069087005832904,0.02559701703294251,0.08345590329101228,0.01434162232441051,0.00476399629065104,0.49803099343281937,0.7977045530657414,0.03560240180538819,0.37356126308441157,0.010730767018307552,0.00986543412635763,0.009820902334343972,0.007067491605320158,0.008141227806229164,0.017335942696453447,0.01603503250178443,0.004701085367572531,0.011088786949169338,0.007496097448584742,0.0028776210084548504,0.01908314955180172,0.05944999312494915,0.021015951377982067,0.0831311199036761,0.00011514936080119714,9.732679050150175e-05,9.645012266072287e-05,4.99494375912709e-05,6.627959019291893e-05,0.00030053490917471764,0.00025712226733328304,2.2100203633204562e-05,0.00012296119600406825,5.6191476958678666e-05,8.28070266830071e-06,0.0003641665968164301,0.003534301682556501,0.0004416702123217064,0.006910783096439372
0.0,0.9,0.5584599825046388,0.5614695232601582,0.10525073064824284,0.00015681405333140935,-0.00103365997871291,0.0811807626154887,0.06770393750185144,0.026832660203146407,0.07862110903718364,0.00945876777524648,0.00510843220134936,0.4771250779172802,0.8204177583795387,0.03750472957912602,0.4687253475189209,0.012469748799609619,0.010043760606683529,0.011806011610238152,0.013696531172007757,0.005586424948319871,0.01734918275105013,0.016626560924404312,0.011253559039555187,0.016934660937663625,0.011264061453842084,0.007651066524820385,0.04003780049292852,0.07207996094464515,0.027216389001948123,0.047940243259803395,0.00015549463512536552,0.00010087712712436787,0.00013938191014107804,0.00018759496614578015,3.120814370321068e-05,0.00030099414212933533,0.0002764425281729284,0.00012664259105675427,0.00028678274107363027,0.00012687908043593104,5.8538818967227084e-05,0.0016030254683115474,0.005195520769781571,0.0007407318303053628,0.002298266923809125
