fair_majority,fair_minority,tau_x_mean,tau_y_mean,NMI_true_labels_mean,AMI_true_labels_mean,ARI_true_labels_mean,NMI_rows_mean,AMI_rows_mean,ARI_rows_mean,NMI_cols_mean,AMI_cols_mean,ARI_cols_mean,balance_chierichetti_mean,balance_bera_mean,KL_fairness_error_mean,time_mean,tau_x_std,tau_y_std,NMI_true_labels_std,AMI_true_labels_std,ARI_true_labels_std,NMI_rows_std,AMI_rows_std,ARI_rows_std,NMI_cols_std,AMI_cols_std,ARI_cols_std,balance_chierichetti_std,balance_bera_std,KL_fairness_error_std,time_std,tau_x_var,tau_y_var,NMI_true_labels_var,AMI_true_labels_var,ARI_true_labels_var,NMI_rows_var,AMI_rows_var,ARI_rows_var,NMI_cols_var,AMI_cols_var,ARI_cols_var,balance_chierichetti_var,balance_bera_var,KL_fairness_error_var,time_var
0.2,0.1,0.5775827170463298,0.5786104335730128,0.108860714629782,0.0041799288257284,-0.0004554828246033,0.0898629556799175,0.0764167477325641,0.0270860908621648,0.0790955649733949,0.0096571540577875,0.0023862013457111,0.5215713685534082,0.8901780835842562,0.0113273201622149,0.1163602590560912,0.0083592706328132,0.0090179900456625,0.0162451045546738,0.0153305104578793,0.0075161638237937,0.0129206895007285,0.0123622845667235,0.0057820920343122,0.01218076275982,0.0102940510368754,0.0058584460994682,0.0291797657892569,0.0332620910145539,0.0062038099762155,0.0183122218807061,6.987740551261366e-05,8.132414446366946e-05,0.0002639034219922,0.0002350245508991,5.6492718626106187e-05,0.0001669442171742,0.0001528260797086,3.343258829325674e-05,0.000148370981411,0.0001059674867497,3.432139070037462e-05,0.0008514587315158,0.0011063666986604,3.8487258220990976e-05,0.0003353374702082
