NLL_mean,NLL_std,NLL_var,NMI_true_labels_mean,NMI_true_labels_std,NMI_true_labels_var,AMI_true_labels_mean,AMI_true_labels_std,AMI_true_labels_var,ARI_true_labels_mean,ARI_true_labels_std,ARI_true_labels_var,NMI_rows_mean,NMI_rows_std,NMI_rows_var,AMI_rows_mean,AMI_rows_std,AMI_rows_var,ARI_rows_mean,ARI_rows_std,ARI_rows_var,NMI_cols_mean,NMI_cols_std,NMI_cols_var,AMI_cols_mean,AMI_cols_std,AMI_cols_var,ARI_cols_mean,ARI_cols_std,ARI_cols_var,balance_chierichetti_mean,balance_chierichetti_std,balance_chierichetti_var,balance_bera_mean,balance_bera_std,balance_bera_var,KL_fairness_error_mean,KL_fairness_error_std,KL_fairness_error_var,time_mean,time_std,time_var,tau_x_mean,tau_x_std,tau_x_var,tau_y_mean,tau_y_std,tau_y_var
3985210.172950753,918.5081669085073,843657.2526776263,0.09156884205277849,0.005203829220405936,2.7079838555150654e-05,0.0709922271473026,0.005299768917925829,2.8087550583412714e-05,0.025731158043801872,0.0035652264002877317,1.2710839285308617e-05,0.47729499284033183,0.01786238729608993,0.00031906487991551494,0.4681011852444693,0.018163267683845248,0.0003299042929550171,0.25567405594303827,0.022354967361300857,0.0004997445657248267,0.5705648462642506,0.01799165046834104,0.0003236994865749564,0.5576961948290841,0.01847189962030173,0.0003412110755825032,0.5100506795566959,0.03471299882367101,0.001204992287332185,0.20562120301545975,0.03529224225233054,0.0012455423631971849,0.6004744892889051,0.08715355211432849,0.0075957416461449705,0.169335112586981,0.025704727192361762,0.0006607330000337422,5262.004505515099,257.7694878246611,66445.10885338811,0.00395967859319996,0.00022166579684732953,4.913572549196157e-08,0.0045049166081507705,0.00031030022144229604,9.628622742713795e-08
